id	lon	lat	label
4714	-117.311099	33.941892	SCSH_01
4716	-117.309375	33.942431	SCSH_09
4719	-117.307277	33.942876	SCSH_29
4721	-118.124772	34.061475	Alhambra
4725	-118.158621	34.068873	SCAP_28
4727	-118.149837	34.095756	SCAP_27
4729	-117.308268	33.943094	SCSH_07
4731	-117.41593	33.999504	RIVR_Co-loc11
4734	-118.125702	34.045756	SCAP_33
4736	-117.305817	33.953609	SCSH_23
4740	-117.306405	33.947009	SCSH_04
4742	-117.311829	33.952443	SCSH_06
4744	-117.303852	33.943648	SCSH_05
4746	-118.12516	34.085861	scap_26
4748	-117.415935	33.999516	RIVR_Co-loc10
4754	-117.327561	33.976053	CE-CERT
4758	-117.306474	33.942548	SCHS_28
4762	-117.311135	33.942101	SCSH_10
4766	-122.643194	38.012331	Woodacre Flats
4770	-122.417252	37.787307	930 Post
4772	-122.508902	37.968282	San Rafael Canal 1
4776	-122.277557	37.901638	Edgecroft Canyon
4782	-122.675545	38.016589	San Geronimo
4788	-122.59468	38.111506	The Vistas
4793	-122.633436	37.998215	Buckeye Circle
4795	-122.216199	37.797233	Lodestar
4797	-122.014634	36.985563	Creekside
4801	-122.216922	37.784896	United For Success Academy
4805	-117.314299	33.954721	SCSH_13
4817	-122.636466	38.009429	219
4825	-122.233043	37.763711	northwood
4842	-122.115974	37.892087	Lafayette Mobile
4846	-122.546726	37.910112	The Game
4850	-119.666851	36.845173	KVPR
4896	-122.544976	37.906037	Bayview Avenue
4904	-122.085101	37.714587	Castro Valley 37-122
4928	-122.238814	38.090349	1300 Block Lemon
4930	-121.728591	38.542326	South Davis YS
4934	-122.244021	37.543909	Redwood Shores 
4952	-121.903371	36.974067	Moosehead @ Rio Del Mar
4962	-121.896093	37.351821	San Jose Japantown 
4964	-122.430798	37.646304	Rotary Plaza
4972	-121.896093	37.351821	Control
4974	-117.808196	33.601303	Coastal Peak
4980	-120.989735	38.67877	Cameron Airpark
5012	-117.699012	33.615885	airmonitor_b1b2.local
5016	-118.200716	33.859638	AQMD_NR_04
5020	-119.411597	37.073695	Sierra Remote Observatories
5024	-122.206614	37.789281	SCAH_27
5026	-122.29268	37.805326	SCAH_17
5032	-122.265945	37.803904	SCAH_23
5042	-118.113466	34.066534	Orange Ave, Monterey Park, CA
5044	-122.255158	37.799768	SCAH_22
5046	-120.134709	34.609423	College Canyon Inside
5061	-118.396055	33.865513	Marineland Inside
5063	-122.22487	37.457782	Rutherford_Indoor
5080	-118.13758	34.068807	SCAP_46
5084	-120.854731	37.523452	CSU Stanislaus Naraghi
5090	-122.158573	37.678209	2231 Charter Way San Leandro, CA 94579
5094	-122.244053	37.797117	SCAH_11
5127	-122.255566	38.107731	Vallejo 
5141	-122.338509	37.973197	airmonitor_ad81
5151	-122.02302	37.86313	Alamo-Erselia Trail
5184	-118.141515	34.06773	SCAP_43
5186	-122.33112	37.974788	SCAN_19
5188	-122.282841	38.013538	SCAH-XX
5192	-122.347963	37.975823	SCAN_14
5214	-122.32491	37.916564	Scan_17
5216	-122.367181	37.950259	SCAN_22
5218	-118.143541	34.074866	SCAP_50
5220	-122.234217	37.792463	SCAH_10
5222	-118.13673	34.100237	Curtis_JKM
5224	-122.001389	37.51806	SCAH_08
5228	-118.108437	34.049858	SCAP_49
5232	-122.250155	37.767806	SCAH_01
5234	-122.281011	37.809005	SCAH_07
5236	-122.266754	37.795963	SCAH_05
5238	-122.055905	37.59342	SCAH_04
5242	-122.33352	37.980038	SCAN06
5252	-117.918854	33.819369	AQMD_NR_03
5258	-122.365779	37.957632	Scan_23
5266	-117.525827	34.068107	AQMD_NR_01
5270	-122.248568	37.764455	SCAH_29
5276	-117.617338	34.030882	AQMD_NR_02
5278	-122.34045	37.935537	Air quality sensor
5280	-117.415938	33.99946	RIVR_Co-loc12
5282	-122.249959	37.792675	SCAH_28
5284	-117.415907	33.999451	RIVR_Co-loc13
5290	-117.433785	33.926259	RUSD_12 (Chemawa MS) 180412-180829
5292	-122.329946	37.945801	APEN
5294	-122.361446	37.956813	SCAH:08
5296	-122.336809	37.948672	SCAN_04
5488	-122.122965	37.892142	Town Center
5492	-121.764859	37.296981	Evergreen San Jose
5500	-121.358646	38.564514	La Riviera East
5504	-118.552418	34.365404	Adamsboro
5510	-118.462079	34.094154	Bel Air
5522	-117.223388	34.486525	Science 2017
5524	-117.223262	34.486545	Science 2017 UNIT 2
5546	-118.219798	33.937549	CCA Montara-Century
5574	-118.195898	33.813402	CCA 31st and Cedar LB
5586	-117.277292	33.926065	cca_mimosa_ln
5612	-119.326953	35.514244	Maple indoors
5628	-116.371023	33.735383	Palm Desert Charter Middle School
5642	-122.497165	37.859301	North Spring Street, Sausaito
5650	-122.012	36.981	Midtown Santa Cruz
5744	-119.285023	34.413722	Alto
5766	-119.160686	34.450584	Library
5776	-122.420984	37.744865	La Lengua Air Station Alpha
5778	-118.501704	34.020344	3rd and California
5782	-117.017977	33.000937	Poway Bridlewood
5800	-119.763518	34.419361	Hope Ranch
5804	-118.451317	33.987108	Oxford Triangle
5810	-118.518221	34.038153	Huntington Palisades
5818	-122.111403	37.89089	Moraga Blvd at 4th Street
5820	-118.455916	35.116006	Tehachapi Alta Estates 
5844	-118.480574	34.0172	Max's house
5852	-118.218354	33.967573	CCA Mountainview and Olive
5868	-122.199622	37.385324	Alpine Hills
5886	-118.19505	33.78794	USCEHC Cedar
5890	-118.20061	33.78014	USCEHC Loma Vista
5896	-118.21966	33.81589	USCEHC Santa Fe + 32nd
5902	-118.435261	34.129007	Benedict Canyon X
5914	-118.19694	33.87646	USCEHC Butler
5916	-118.18794	33.82657	USCEHC Elm
5918	-122.367092	37.585144	1226 El Camino Real (Indoor)
5928	-120.593296	40.372357	Johnstonville - Diamond Crest AIR
5930	-118.19178	33.85591	USCEHC Pine + 55th
5936	-118.17094	33.77721	USCEHC Gaviota
5950	-122.366997	37.585018	1226 El Camino Real
5956	-119.7794	37.2356	Fresno Crossing
5962	-122.151823	37.424153	College Terrace
5976	-118.354102	33.790843	CCA Hawthorne and PV Dr N
5978	-118.435261	34.129307	Benedict Canyon
5980	-118.364828	33.835551	CCA Paradise Park
6014	-122.443511	37.802976	Marina District SF
6056	-122.138894	38.012328	Martinez Downtown
6086	-119.658704	36.98005	Ruscello Ln
6092	-122.335806	37.548289	Baywood Knolls
6116	-117.277821	34.381989	Science 2017 unit 2
6118	-118.379054	34.1934	CCA - Vanowen and Tujunga
6138	-118.391534	33.784696	Coronel Plaza
6148	-118.391805	33.860596	CCA 7th & PCH
6150	-118.304102	33.788737	CCA drive shaft 
6154	-121.864774	37.736336	Chateau at Fallon Crossing
6156	-118.254657	34.09488	CCA Loma Vista & Alessandro 
6158	-118.208951	34.088627	CCA HerirageSquare
6160	-118.257003	34.056232	CCA Beaudry
6162	-118.352471	33.868096	CCA179thHAWTHORNE
6164	-118.423253	34.153838	Nagle Ave
6166	-118.352827	33.880946	CCA Hawthorne & 165th
6170	-118.343286	34.021358	CCA Hillcrest & Rodeo
6174	-118.316759	34.190939	CCA Cornell & Glenoaks
6176	-118.24917	34.10524	CCA Cleantechnica
6178	-118.189323	33.833596	CCA Carson & Long Beach
6180	-118.275109	33.791442	CCA Wilmington & Cruces
6182	-122.417177	37.736076	CCA Richland and Andover
6194	-119.67749	36.747714	CCA 0117
6196	-118.415405	34.048335	CCA Pico and Kernwood
6198	-117.804726	33.886998	CCA-YorbaLinda1
6200	-119.235833	34.45352	CCA Ojai - Sarzotti Park
6202	-118.461625	34.038451	CCA Idaho and Bundy
6204	-118.240759	33.94587	CCA Holmes and Century
6206	-118.234687	33.967212	CCA Nadeau and Lou Dillon
6210	-118.264068	33.80597	CCA Avalon and Realty
6212	-119.697715	36.802761	CART 5
6214	-117.959179	33.859305	CCA Brookhurst and Orangethorpe
6216	-118.300264	34.02279	CCA_36th&Normandie
6218	-118.247844	33.976488	CCA CarlitosTires
6220	-118.301509	34.030904	CCA 27th & Brighton
6222	-119.804774	36.719465	Edison CCA
6224	-118.234469	33.973001	CCA 74th and Alameda
6226	-118.196545	33.994999	CCA Carmelita
6228	-118.355182	33.882392	CCA ECHS
6230	-118.242999	33.95311	CCA 92nd and Graham
6232	-118.229582	33.943101	CCA 103 and Weigand
6234	-118.233431	33.967605	ccalou dillon Ave.
6236	-118.254244	33.935456	CCA Watts Central
6238	-118.251173	33.965449	81th Street& Zamora Ave
6244	-118.3726	33.908277	CCA 137th St. & Glascow Pl.
6246	-118.2969	34.025452	CCA VanBuren and Jefferson
6250	-118.412091	33.88721	CCA 15th and Manhattan Ave
6252	-118.249884	33.971667	Cha 76th St and compton ave.
6264	-118.1035	34.141192	AQMD_NASA_43
6286	-118.10291	34.160216	AQMD_NASA_31
6306	-118.568238	34.155279	AQMD_NASA_5
6344	-122.405418	37.760192	Hospital Curve
6358	-122.446581	37.761879	Corona Heights
6362	-122.395535	37.788545	IBM Watson West
6366	-117.569841	33.64411	Rancho Santa Margarita 
6386	-119.80041	36.740075	Ideaworks Makerspaces
6394	-122.156943	37.904052	Upper Happy Valley
6396	-122.575943	37.982463	24 Fern Lane
6400	-122.011241	37.955816	Bouwina Court
6402	-122.544192	37.983773	Susan's Air Monitor 
6406	-122.317822	37.532071	Shed
6408	-121.638989	37.09569	Amberwood
6410	-122.284291	37.858215	San Pablo Park / The Derby
6414	-122.712479	38.453366	Carr and Beaver  
6420	-118.319233	34.262747	AQMD_NASA_35
6426	-122.709114	38.433425	Burbank Gardens Ngbhd
6428	-121.6958	37.9351	Rosie Lane
6448	-117.888472	34.093006	AQMD_NASA_44
6450	-118.367503	34.081702	AQMD_NASA_41
6452	-118.226591	34.066423	AQMD_CELA
6454	-118.202468	34.129322	AQMD_NASA_3
6456	-118.519632	34.450859	AQMD_NASA_37
6458	-118.177841	34.171293	AQMD_NASA_33
6460	-117.212033	34.10648	HIGHLAND_02
6470	-118.23275	33.816	AQMD_Carson_FML
6472	-118.21065	34.111188	AQMD_NASA_34
6522	-122.133655	37.641867	 Indoor
6538	-122.021234	37.371859	Sunnyvale West
6544	-118.444062	34.023241	North Westdale
6552	-118.557149	34.297216	Highlands at Porter Ranch
6558	-119.773116	36.785352	IMPROVE_FRES1
6564	-122.066689	38.236685	Meyer Fairfield
6568	-119.77298	36.785336	IMPROVE_FRES2
6572	-122.080095	37.35434	Heritage Oaks Park
6578	-122.251494	38.096654	Meyer Corporation
6580	-122.621527	38.22795	back patio
6642	-122.082469	37.06293	San Lorenzo Valley Middle School CoLo
6648	-121.622037	39.149253	FRAQMD office
6654	-118.500979	34.025772	7th/Idaho
6664	-120.577088	35.091897	scnp_22
6670	-117.265937	34.483133	Spring Valley Lake South
6680	-119.63852	36.859969	CART 1
6682	-119.759445	36.728623	CART 2 *
6684	-119.68593	36.736908	CART 4
6686	-121.733398	36.481918	Pilot2
6688	-119.670195	36.804225	CART 3
6690	-117.757745	33.681255	Cypress Village, Irvine, CA
6704	-122.336655	37.948791	SCAN_30
6706	-122.511033	37.543833	CaravanStudiosWest
6720	-117.883876	33.874498	Hope International University
6732	-117.795642	33.681972	9IV OUT
6736	-117.934018	34.152012	Duarte Hills
6748	-118.104442	34.177419	Bell Altadena Outdoor Sensor
6756	-120.588266	35.081549	SCNP_07
6758	-120.552209	35.027797	SCNP_05
6760	-120.558196	35.028146	SCNP_06
6762	-120.558034	35.030704	SCNP-04
6764	-120.587704	35.046784	SCNP_14
6766	-120.544771	35.031007	SCNP_13
6768	-120.586444	35.052421	SCNP_08
6770	-117.746679	34.104089	AQMD_NASA_48
6772	-118.145351	34.19604	AQMD_NASA_27
6774	-118.568238	34.155279	AQMD_NASA_5_after_07062018
6780	-119.674953	37.183842	AirMonitor
6786	-120.547195	35.034441	1518 Trail View Place, Nipomo, CA  93444-6619
6788	-120.555968	35.036616	scnp_09
6790	-120.58326	35.06672	SCNP_16
6792	-120.553247	35.039	SCNP_11
6796	-120.521185	35.044929	SCNP_24
6798	-120.50102	35.031491	SCNP_17
6800	-120.616658	35.114764	SCNP_15
6804	-120.605366	35.102131	SCNP_10
6806	-117.416208	33.999583	RIVR_Co-loc14
6808	-120.515989	35.012871	SCNP_20
6810	-120.560168	35.027688	SCNP_19
6812	-120.559382	35.030905	SCNP_18
6814	-120.554587	35.039559	SCNP_12
6816	-120.58771	35.0468	SCNP_21
6818	-118.16372	34.214191	AQMD_NASA_6
6834	-118.273263	34.117567	AQMD_NASA_11a
6836	-118.168513	33.935526	SCSG_15
6842	-118.274633	34.251637	AQMD_NASA_30
6844	-118.273263	34.117567	AQMD_NASA_11
6848	-118.175286	33.792412	AQMD_SLongBeach
6850	-118.190101	33.941064	SCSG-14
6860	-118.207123	33.95825	SCSG_29
6866	-118.16727	33.920193	SCSG_20
6868	-118.194014	33.946172	SCSG_25
6870	-118.189148	33.951314	SCSG_19
6872	-118.197391	33.946819	SCSG_23
6874	-118.210422	33.951511	SCSG_18
6878	-118.213453	33.959331	SCSG_26
6880	-118.168677	33.913329	SCSG_24
6882	-118.217483	33.957984	SCSG_13
6886	-118.205055	33.901365	AQMD_Compton
6888	-118.225169	33.961172	SCSG_11
6890	-118.068618	34.010421	AQMD_PicoRivera
6892	-118.209439	33.939359	Scsg_07
6894	-118.224205	33.946465	SCSG_10
6898	-117.953697	33.980699	AQMD_NASA_49
6900	-118.187589	33.936801	Washington-Tenaya
6904	-118.228181	33.956163	SCSG_04
6906	-118.17163	33.943987	SG_03
6908	-118.175737	34.123252	AQMD_NASA_40
6910	-117.206235	34.261682	AQMD_NASA_47
6912	-117.416266	33.999482	RIVR_Co-loc15
6916	-118.196686	33.945219	SCSG_02
6918	-122.334931	37.942877	34th Street
6920	-118.211714	33.947737	SCSG_05
6924	-122.274083	37.977034	SCAN_29
6934	-122.353699	37.958399	scah_27
6944	-118.186161	33.936795	SCSG_01
6962	-121.722823	37.898824	Brentwood Fiano Ln
7004	-120.173978	37.492897	Feather Field Ranch Hornitos
7016	-118.402226	34.173877	Back porch
7020	-119.137617	34.43669	Summit School
7026	-119.682957	37.220691	SAW
7034	-118.447474	34.009438	moore-2
7038	-118.275886	34.067043	jay r-b
7124	-119.094034	35.350193	CSUB
7144	-118.447501	34.009396	moore-1
7186	-118.40223	34.173898	Kitchen
7194	-121.821858	39.725052	Chapmantown
7198	-122.491609	37.91887	Marin Country Day School
7212	-118.278982	34.026814	USCEHC 28th St. 
7216	-118.130345	33.943758	USCEHC Downey 
7220	-121.821757	39.725182	Chapmantown
7228	-117.669856	34.041907	USCEHC Mountain Ave.
7232	-118.415956	33.920705	Gundo101
7248	-118.284871	33.738021	sphs
7264	-118.222761	33.792329	CVC
7272	-118.378414	33.786014	Rancho Palos Verdes (Silver Spur)
7278	-121.49993	38.659195	Natomas Park
7282	-122.496871	37.588161	Linda Mar Valley
7284	-119.74656	36.862362	Fresno-Lester ShippAQ ( see additional monitor in Kathmandu, Nepal)
7290	-118.41769	34.180467	Hacienda
7308	-122.389509	40.596176	Alder Gardens
7312	-120.693491	38.69179	Pleasant Valley
7316	-122.289372	37.854831	Ecole Bilingue de Berkeley
7324	-121.416327	38.415063	Wynndel Way, Elk Grove, CA 95758
7346	-119.728725	36.730589	Capistrano Townhomes
7350	-117.415711	33.999673	AQ-SPEC_BB9F
7358	-117.415816	33.999525	AQ-SPEC_29D1
7360	-117.415769	33.99959	AQ-SPEC_A3CA
7390	-117.795521	33.682036	9 IV IN
7412	-121.493253	38.531873	PSU STAR Lab Hollywood Park
7426	-121.476768	38.565938	PSU STAR Lab R Street Midtown
7428	-122.340847	38.312453	Browns Valley
7446	-121.507564	38.548686	Land Park - Riverside
7452	-118.348419	33.795894	Eleda Drive
7456	-119.084678	34.224774	Camarillo, California
7460	-117.885836	33.879259	DBH-148
7470	-119.826486	36.837117	JJV_Alluvial_West
7498	-121.987077	37.393398	94089 indoor
7534	-122.156014	37.366616	Tripoli
7548	-118.380852	33.810393	Hollywood_Riviera
7562	-121.489377	38.586113	409 11th Street
7566	-118.956101	34.191535	Newbury Park
7630	-118.271735	34.110663	Edendale
7680	-117.92855	33.784766	airmonitor_8464
7756	-116.683727	34.838023	Newberry Springs-2,CA
7778	-118.4253	35.754214	Downtown Kernville
7792	-122.271139	37.871909	K Home_Berkeley 
7806	-121.737844	38.553649	Davis (Ivy Town 2)
7808	-122.247517	37.796207	Oakland near Bus Stop
7812	-121.632447	36.69877	CHAM FO
7824	-122.271067	37.871848	Office
7834	-121.56673	36.307	Oliver Observing Station - OOS2 Monterey Institute for Research in Astronomy on Chews Ridge outside
7838	-121.80885	36.66096	MIRA  Monterey Institute for Research in Astronomy
7846	-121.9294	36.603	Hillside Ave
7856	-121.56675	36.30585	Oliver Observing Station - OOS1 Monterey Institute for Research in Astronomy at telescope on Chews Ridge
7958	-122.272473	38.100865	FireAdminMareIsland City of Vallejo
7960	-124.203618	41.756005	CARB_SMOKE_NCUAQMD_CRESCENT CITY_73
7962	-122.819915	38.974021	CARB_SMOKE_LCAQMD_KV_ELEMENTARY
7964	-122.901811	39.163486	Upper Lake Middle School
7966	-122.192011	39.531649	CARB_SMOKE_GCAPCD_WILLOWS
7968	-122.830564	38.974512	CARB_SMOKE_LCAQMD_KV_HIGH
7970	-122.913143	39.018712	CARB_SMOKE_LCAQMD_LCAQMDOFFICE_REF
7972	-122.667014	39.028148	CARB_SMOKE_LCAQMD_EASTLAKESCHOOL
7974	-122.706807	40.983185	CARB_SMOKE_NCUAQMD_TRINITY CENTER_76
7976	-122.806187	40.698035	CARB_SMOKE_NCUAQMD_LEWISTON_75
7978	-124.100769	40.481728	CARB_SMOKE_SCOTIA_74
7980	-122.607984	38.914833	CARB_SMOKE_LCAQMD_LOWERLAKEHIGH
7982	-122.61676	38.933463	CARB_SMOKE_LCAQMD_KONOCTI_ED_CENTER
7984	-122.644938	38.959515	CARB_SMOKE_LCAQMD_BURNS_VALLEY
7986	-122.539258	39.607056	CARB_SMOKE_GCAPCD_ELKCREEK
7990	-122.648866	38.969503	CARB_SMOKE_LCAQMD_POMOELE
8002	-118.393965	37.36071	CARB_S_GBUAPCD_BISHOP
8004	-120.827701	38.728936	CARB_SMOKE_EDCAQMD_PLACERVILLE
8006	-122.381944	40.014742	CARB_SMOKE_TCAPCD_RANCHOTEHAMA
8024	-122.539268	39.607179	CARB_SMOKE_GCAPCD_ELKCREEK2
8034	-122.721318	38.829615	CARB_SMOKE_LCAQMD_COBB_ELEMENTARY
8036	-122.914936	39.059496	CARB_SMOKE_LCAQMD_LAKEPORT_ELEMENTARY
8038	-122.374358	40.58939	CARB_SMOKE_SHASTAAQMD-TURTLEBAYFORESTCAMP
8040	-122.558865	38.795205	CARB_SMOKE_LCAQMD_COYOTE_VALLEY
8042	-122.614405	38.751461	CARB_SMOKE_LCAQMD_LCICS_MIDDLETOWN
8044	-120.767248	38.35255	CARB_SMOKE_AAD_JACKSON2
8046	-122.942435	40.735506	CARB_SMOKE_NCUAQMD_WEAVERVILLE_70
8052	-120.577088	35.091897	scnp_22
8056	-120.767197	38.352535	CARB_SMOKE_AAD_JACKSON
8058	-122.395783	40.580155	CARB_SMOKE_SHASTAAQMD_AQMDOFFICE
8060	-123.702817	41.186702	CARB_SMOKE_NCUAQMD_WEITCHPEC_72
8062	-122.614023	38.755009	CARB_SMOKE_LCAQMD_MIDDLETOWN_HIGH
8064	-122.789515	39.083836	CARB_SMOKE_LCAQMD_LUCERNE_ELE
8066	-122.913015	39.018658	AQMD Office
8072	-120.858543	38.849643	CARB_SMOKE_EDCAQMD_Garden Valley
8076	-122.173292	39.934938	CARB_SMOKE_TCAPCD_CORNINGHIGHSCHOOL
8078	-122.624655	38.932738	CARB_SMOKE_LCAQMD_CLEARLAKE_COMMUNITY_SCHOOL
8080	-120.589935	38.766279	CARB_SMOKE_EDCAQMD_Pollock Pines
8082	-122.255712	40.170893	CARB_SMOKE_TCAPCD_REDBLUFF
8084	-121.005566	38.660003	CARB_SMOKE_EDCAQMD_Cameron Park
8086	-120.827637	38.728243	CARB_Smoke_EDCAQMD_ECDAQMD Office
8088	-120.571185	38.432711	CARB_Smoke_EDCAQMD_Pioneer
8090	-122.237217	40.568296	CARB_SMOKE_SHASTAAQMD_FOOTHILLHS
8092	-120.829389	38.911944	CARB_SMOKE_EDCAQMD_Georgetown
8094	-120.030567	38.856169	CARB_Smoke_EDCAQMD_Meyers
8096	-123.799282	40.104685	CARB_SMOKE_NCUAQMD_GARBERVILLE_69
8098	-121.92565	40.332154	CARB_SMOKE_TCAPCD_PAYNESCREEK
8100	-121.642298	39.144106	CARB_SMOKE_FRAQMD_IND49
8102	-122.916964	39.043667	County of Lake
8106	-121.640375	39.145149	CARB_SMOKE_FRAQMD_IND32
8112	-122.385366	40.889985	CARB_SMOKE_SHASTAAQMD_LAKEHEADVOLFIRE
8114	-121.402865	41.046771	CARB_SMOKE_SHASTAAQMD_FALLRIVERJRSRHIGH
8116	-122.35098	40.558158	CARB_SMOKE_SHASTAAQMD_ENTERPRISEHSQUAD
8118	-122.901813	39.163556	CARB_SMOKE_LCAQMD_UPPERLAKE_MIDDLE
8120	-121.791351	39.704677	CARB_Smoke_BCAQMD_ Office Test 2
8122	-122.893917	39.016097	CARB_SMOKE_LCAQMD_BVR_PRESCH
8124	-122.916309	39.0436	County of Lake Temp2
8128	-122.374297	40.676893	CARB_SMOKE_SHASTAAQMD_CVHIGHSHASTALAKE
8130	-122.88405	38.995029	CARB_SMOKE_LCAQMD_LLOYD_HANCE
8132	-121.748904	39.15828	CARB_SMOKE_FRAQMD_SUTTER
8134	-121.678545	39.144543	CARB_SMOKE_FRAQMD_WYUBACITY
8136	-122.54062	40.503417	CARB_SMOKE_SHASTAAQMD_IGOONOSCHOOL
8138	-121.702268	38.871323	CARB_SMOKE_FRAQMD_ROBBINS
8140	-121.70369	39.414947	CARB_SMOKE_BCAQMD_BIGGS
8142	-122.388944	40.523953	CARB_SMOKE_SHASTAAQMD_SYCAMORESCHOOL
8144	-123.102717	39.321164	CARB_smoke_mcaqmd_potterv_44
8148	-118.08302	34.545555	AV-DIAMONDBACKS
8152	-121.640699	39.143965	Yuba City indoors 
8156	-121.421821	39.011081	CARB_SMOKE_FRAQMD_WHEATLAND
8176	-122.898743	41.461136	CARB_SMOKE_SCAPCD_ETNA
8182	-121.80188	39.647273	CARB_SMOKE_BCAQMD_DURHAM
8186	-121.588382	39.508886	CARB_SMOKE_BCAQMD_THERMALITO
8188	-121.921277	40.843547	CARB_SMOKE_SHASTAAQMD_MONTGOMERYSCHOOL
8192	-121.955669	39.780654	CARB_SMOKE_BCAQMD_NORD
8194	-121.245254	39.363412	CARB_SMOKE_FRAQMD_YESCHARTER
8202	-121.565683	38.526543	AMTS_TESTING_WSAC_I
8204	-121.393748	38.524866	AMTS_TESTING_QH_1
8208	-115.573651	32.789824	IV_Brighton/Waterman
8210	-123.104042	39.31919	CARB_smoke_mcaqmd_potterv_134
8212	-123.375043	41.796372	CARB_SMOKE_SCAPCD_Happy Camp Community Center
8214	-121.394132	38.524354	AMTS_TESTING_PD_1
8218	-121.394655	38.524434	AMTS_TESTING_V31
8222	-123.102668	39.321106	CARB_smoke_mcaqmd_potterv_139
8224	-121.492074	38.581889	@OISPA131
8226	-121.565737	38.526562	AMTS_TESTING_WSAC
8230	-118.061737	34.06935	@OISPA132
8238	-122.469618	37.775436	San Francisco
8246	-121.493126	38.568439	AMTS_TESTING
8264	-116.455296	34.241935	MDAQMD-LANDERS-BDVWA
8266	-116.663128	34.814071	MDAQMD-NWBS-CSDPARK
8268	-117.326008	34.765991	MDAQMD-HLND-CSDPARK
8270	-116.06281	35.27362	MDAQMD-BAKER-CSD
8272	-117.189164	34.47969	MDAQMD-AVUSD-ESC
8276	-114.60616	33.62096	MDAQMD-PVUSD-PVHS
8278	-116.66218	34.86734	MDAQMD-NWBS-FD
8282	-114.59308	33.59838	MDAQMD-PVUSD-FJA
8286	-116.93945	34.45756	MDAQMD-LVUSD-MHS
8288	-116.88852	34.89701	MDAQMD-SVUSD-SVHS
8290	-118.130572	34.669584	MDAQMD-LAN1
8294	-116.69822	35.26505	MDAQMD-SVUSD-FI-LES
8296	-115.12097	34.14682	MDAQMD-MWD-IM
8298	-116.054821	34.14229	MDAQMD-29PALMS-CITYHALL
8300	-117.279006	34.53341	MDAQMD-AV-LCER
8304	-114.61659	34.84089	MDAQMD-NDLS-HS
8316	-117.238012	34.391027	MDAQMD-AV-MWA
8318	-114.17467	34.29076	MDAQMD-MWD-GC
8324	-114.61708	34.83551	MDAQMD-NDLS-CC
8326	-117.64349	34.45072	MDAQMD-SJUSD-PH
8328	-116.10343	35.14246	MDAQMD-ZZYZX-DesertStudiesCenter
8330	-117.589906	34.425395	MDAQMD-PHE1
8332	-117.285838	34.416259	MDAQMD-HES1
8334	-117.636276	34.361431	MDAQMD-SJUSD-WRI
8336	-116.906949	34.410047	MDAQMD-LUC1
8338	-117.325474	34.510834	MDAQMD-VV1
8340	-117.37447	34.5045	MDAQMD-VVUHSD-HAWKS
8342	-117.024737	34.893942	MDAQMD-BAR1
8348	-117.3721	35.774455	MDAQMD-TRO1
8358	-115.903355	34.165979	MDAQMD-WONDER-VALLEY-CC
8364	-122.100785	37.892806	patio
8368	-120.542494	35.033035	Upper Vista Tesoro
8372	-118.470534	34.014873	SMC_MATH
8378	-118.468388	34.016149	SMC_BIKE_PARK
8384	-118.353654	33.798842	Virgil Homestead
8390	-118.468667	34.016067	bike park
8394	-121.497029	38.560306	AQSB_TESTING
8396	-121.493163	38.568405	AMTS_TESTING
8400	-117.109095	32.899253	carb_smoke_sdapcd_shoptest
8408	-121.4913	38.5786	AQSB_TEST_5
8414	-121.493133	38.568431	AMTS_TESTING
8422	-121.497095	38.560307	AQSB_TESTING_1
8424	-121.493163	38.568404	AMTS_TESTING
8432	-121.493133	38.568432	AMTS_TESTING
8440	-121.493133	38.568433	AMTS_TESTING
8444	-117.696214	33.951927	Chino Hills
8448	-117.109095	32.899253	CARB_SMOKE_SDAPCD_SHOPTEST1
8458	-117.108815	32.899256	CARB_SMOKE_SDAPCD_SHOPTEST3
8464	-117.795415	33.682035	5/7 IV
8466	-123.057289	38.979135	CARB_Hopland_Tribal_EPA
8468	-122.257743	37.87515	Cory Hall
8484	-117.795856	33.682169	69 LV
8488	-118.592328	34.193649	Vanowen x Variel
8492	-118.592441	34.193463	Vanowen x Variel (Inside 2)
8520	-122.174578	38.083129	LV Room
8526	-118.140895	34.136995	Los Robles x California (Inside)
8528	-120.831234	37.499373	Turlock High L3
8566	-122.174627	38.082953	Poppy
8570	-121.916911	36.565265	Northeast Carmel
8614	-118.445213	34.051401	Ohio and Camden
8626	-118.500524	34.025892	7th/Idaho
8632	-122.44628	37.76286	Mt. Olympus
8674	-119.626537	34.434334	Montecito Live Oaks
8678	-120.855236	37.523201	CSUStan Naraghi Roof
8684	-118.445647	34.052201	Outside Camden & Ohio
8686	-117.662783	33.546394	Arroyo Trabuco Hills
8690	-118.347352	33.801738	3523 Madison Court
8698	-117.733709	34.119041	Claremont_04d
8724	-116.683727	34.837423	Newberry Springs-2,CA
8738	-118.370818	33.97004	Los angeles
8778	-115.85376	33.12284	BP 86 
8780	-115.64493	33.36031	BP 111
8782	-117.318633	33.970643	102_001_GARDEN
8784	-117.331937	33.973538	102_003_CINDY
8786	-118.135779	34.149163	FMH Home
8800	-117.326437	33.973989	ENSC005_SciLabsOffice
8802	-117.327975	33.978461	102_007_SRC
8804	-117.326645	33.975217	ChungHallRoof_UCR
8806	-117.332143	33.974335	102_004_Kiosk
8856	-119.342446	35.58216	CCAC WASCO
8862	-118.480948	34.050985	CCA San Vicente
8864	-118.472953	34.444189	CCA Plum Canyon
8868	-120.978795	37.607493	CCA CCAC PARKLAND (Outdoor)
